user_id;segment_id;segment_name;assigned_rewards
559146;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
559148;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
559164;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
559176;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
559194;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
559211;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
559226;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
559228;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
559266;1;Low-Value Minimal Engagement;Free hotel meal, 1 night free hotel with flight, Exclusive discounts
559277;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
559324;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
559345;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
559368;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
559407;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
559432;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
559441;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
559461;1;Low-Value Minimal Engagement;Free hotel meal, 1 night free hotel with flight, Exclusive discounts
559464;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
559465;1;Low-Value Minimal Engagement;Free hotel meal, 1 night free hotel with flight, Exclusive discounts
559468;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
559469;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
559473;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
559520;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
559537;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
559661;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
559695;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
559712;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
559758;1;Low-Value Minimal Engagement;Free hotel meal, 1 night free hotel with flight, Exclusive discounts
559772;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
559775;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
559782;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
559787;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
559794;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
559834;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
559846;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
559863;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
559901;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
559918;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
559936;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
559981;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
559995;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
560015;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
560035;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
560065;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
560078;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
560090;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
560125;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
560175;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
560195;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
560213;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
560245;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
560273;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
560279;1;Low-Value Minimal Engagement;Free hotel meal, 1 night free hotel with flight, Exclusive discounts
560291;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
560341;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
560362;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
560367;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
560374;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
560468;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
560478;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
560495;1;Low-Value Minimal Engagement;Free hotel meal, 1 night free hotel with flight, Exclusive discounts
560497;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
560508;1;Low-Value Minimal Engagement;Free hotel meal, 1 night free hotel with flight, Exclusive discounts
560511;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
560519;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
560529;1;Low-Value Minimal Engagement;Free hotel meal, 1 night free hotel with flight, Exclusive discounts
560627;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
560672;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
560680;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
560733;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
560739;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
560747;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
560796;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
560803;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
560854;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
560870;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
560888;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
560897;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
560915;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
560929;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
560948;1;Low-Value Minimal Engagement;Free hotel meal, 1 night free hotel with flight, Exclusive discounts
560949;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
560978;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
560991;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
561013;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
561033;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
561037;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
561044;1;Low-Value Minimal Engagement;Free hotel meal, 1 night free hotel with flight, Exclusive discounts
561054;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
561156;1;Low-Value Minimal Engagement;Free hotel meal, 1 night free hotel with flight, Exclusive discounts
561201;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
561243;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
561288;1;Low-Value Minimal Engagement;Free hotel meal, 1 night free hotel with flight, Exclusive discounts
561326;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
561331;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
561333;1;Low-Value Minimal Engagement;Free hotel meal, 1 night free hotel with flight, Exclusive discounts
561339;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
561353;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
561367;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
561386;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
561503;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
561642;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
561652;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
561653;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
561665;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
